year,school_id,region,sector,n_stu,n_escs,w_sum,escs,math,read,scie,sd_escs,sd_math,sd_read,sd_scie
2022,3200221,NEA,Pública,4,4,708.15990,-1.55341,321.16909,389.00563,354.59926,1.38518,38.15718,56.38073,62.27903
2022,3200388,Cuyo,Pública,3,3,522.56550,-1.50124,333.33203,416.86484,381.40342,1.00140,35.59756,23.12392,42.40343
2022,3200327,Mendoza,Pública,2,2,45.54954,-1.77623,346.01885,367.92280,404.37502,0.11611,15.26283,43.26567,39.45818
2022,3200050,NOA,Pública,1,1,358.91540,-1.43120,272.37870,236.94150,341.91190,,,,
2025,3200001,CABA,Pública,33,32,356.11791,-1.17530,361.60571,383.73033,385.01190,0.91961,64.93895,79.87247,74.83786
2025,3200002,Buenos Aires,Pública,24,21,2667.80833,-1.03073,331.06599,340.33349,341.80643,0.77870,47.34124,56.93938,59.08686
2025,3200003,Mendoza,Privada,30,29,438.03058,0.12990,440.39489,473.15123,475.10999,0.80225,62.75642,65.87524,75.52685
2025,3200004,CABA,Privada,32,31,527.61991,0.07764,433.82706,459.08813,478.53822,0.62479,56.98490,70.08108,73.50632
2025,3200005,Mendoza,Privada,30,29,431.89215,0.26885,406.70421,418.94982,446.66874,0.87293,54.56106,82.98134,73.92546
2025,3200006,Córdoba,Privada,11,11,484.42392,0.12099,465.38176,490.73981,506.34400,0.58125,48.04535,66.14378,61.01456
2025,3200007,Buenos Aires,Pública,26,23,3319.87065,-1.46402,348.82396,375.59693,377.44498,0.92947,58.62276,72.00865,72.44957
2025,3200008,Córdoba,Pública,31,29,472.70157,-0.41225,389.63700,429.08209,436.92899,0.69475,57.46978,70.94060,61.23625
2025,3200009,CABA,Pública,28,16,469.59796,-1.55451,278.21151,293.19812,302.28081,0.41779,43.01401,58.73138,45.39521
2025,3200010,Buenos Aires,Pública,28,28,4257.24463,-0.49543,299.69319,350.25771,288.14329,0.83350,50.85167,80.76959,63.17497
2025,3200011,NEA,Pública,24,22,2562.66060,-1.39568,326.09406,336.42778,365.10256,0.87108,51.62213,72.29319,65.28365
2025,3200012,Córdoba,Pública,27,26,722.62455,-0.59602,368.69447,391.01015,404.21213,0.94493,55.55271,63.72737,49.05447
2025,3200013,Buenos Aires,Pública,12,9,2470.35765,-0.65480,384.15175,402.72251,416.76045,0.78749,52.49500,81.75760,63.18090
2025,3200014,Mendoza,Pública,31,30,537.36656,-0.82690,331.03891,338.07734,357.90619,0.88020,60.34750,56.92574,59.94225
2025,3200015,CABA,Pública,33,30,452.90746,-0.46069,446.64347,455.22525,481.06555,0.93459,64.10000,77.39108,67.36327
2025,3200016,Patagonia,Privada,24,23,1926.06762,0.51164,455.13138,481.87003,486.38734,0.69067,65.26564,67.50810,64.69629
2025,3200017,Mendoza,Pública,17,13,214.83457,-1.08194,291.77820,304.26286,307.46793,0.98710,24.44837,27.90434,39.30767
2025,3200018,Córdoba,Privada,33,33,610.09712,-0.40629,428.24467,441.75535,480.12166,1.13004,56.28918,70.40244,59.15097
2025,3200019,Mendoza,Pública,22,19,305.06557,-0.87175,319.70166,327.50805,355.50242,0.67162,34.40519,50.19908,36.09226
2025,3200020,Patagonia,Pública,18,15,2731.09088,-0.90538,324.51085,362.47111,340.96883,0.87422,53.72614,64.44593,56.57550
2025,3200021,Córdoba,Pública,34,30,624.43923,-1.19648,336.44955,361.94918,370.03599,0.74980,60.22090,73.49282,73.05217
2025,3200022,Buenos Aires,Privada,31,31,4157.00528,-0.21205,396.39310,434.93324,445.58262,0.88680,52.63782,71.78983,62.43923
2025,3200023,CABA,Pública,28,24,327.91450,-0.73656,399.14219,405.05528,426.61719,0.88009,55.37729,56.10310,59.66726
2025,3200024,Mendoza,Pública,29,26,450.95982,-0.87286,377.05390,397.11323,415.23750,0.89877,49.02595,69.68086,69.51897
2025,3200025,Santa Fe,Pública,31,29,3148.40970,-0.56204,397.25266,398.81271,426.00486,0.93890,60.48578,64.26118,61.28201
2025,3200026,Mendoza,Privada,32,32,423.66749,0.77745,532.41495,528.14802,556.02419,0.63351,53.57667,69.19326,51.14733
2025,3200027,Córdoba,Pública,30,29,780.88039,-0.99333,328.00829,355.94095,359.42159,0.92010,54.50689,76.59747,69.71117
2025,3200028,Patagonia,Privada,21,19,1704.00337,0.80772,495.01718,480.91595,486.20717,0.51194,53.36359,60.54219,61.58989
2025,3200029,Mendoza,Pública,27,26,311.99167,-1.10676,330.83954,351.26820,359.48795,0.93697,55.44360,74.77744,69.60536
2025,3200030,Buenos Aires,Pública,12,11,957.45895,-1.31277,344.66730,348.64902,397.31363,0.69526,38.70624,56.41780,55.09741
2025,3200031,Córdoba,Pública,28,26,607.34411,-0.73251,374.52937,400.88951,418.61485,0.82931,42.79238,66.38135,55.90201
2025,3200032,CABA,Pública,33,32,664.00286,-1.08033,407.01095,412.02973,443.81426,0.92566,67.93445,77.31425,68.10786
2025,3200033,Mendoza,Pública,30,29,505.61850,-0.58948,402.05061,428.39897,440.36202,0.81002,51.94631,61.08578,56.06439
2025,3200034,Buenos Aires,Privada,30,20,3008.70084,0.56937,394.92324,426.01257,416.04884,0.61952,49.67375,72.97718,67.05714
2025,3200035,Buenos Aires,Pública,10,5,1315.33793,-1.12807,352.50201,379.88126,349.99453,0.46280,34.18479,47.48161,55.42079
2025,3200036,Cuyo,Privada,3,1,490.35217,-0.62923,307.93615,357.69213,340.03799,,35.20006,34.28296,6.12103
2025,3200037,Córdoba,Pública,31,30,749.93473,-0.85947,360.26679,374.48442,400.92668,0.68028,72.58339,75.20709,67.92693
2025,3200038,CABA,Pública,30,25,388.46203,-1.12618,316.92849,338.47454,342.24635,0.83053,37.93076,51.06582,52.76240
2025,3200039,Mendoza,Pública,32,27,445.46436,-1.15545,347.68621,369.98729,370.53638,0.79786,44.83914,63.63329,57.35496
2025,3200040,Córdoba,Privada,33,31,714.39014,-0.65485,420.51940,422.33025,454.31756,1.06780,62.88601,87.15997,77.46958
2025,3200041,CABA,Privada,33,33,451.61816,0.28932,466.85777,496.96684,511.90455,0.62888,47.93240,64.86168,61.88449
2025,3200042,Mendoza,Pública,29,14,374.56173,-0.52947,370.20221,388.03016,404.59599,0.64799,56.99512,65.68554,62.84681
2025,3200043,Mendoza,Privada,29,27,405.42570,0.04835,426.45252,433.79636,450.36417,0.84435,61.72088,55.61542,55.59912
2025,3200044,NOA,Pública,4,4,1005.30144,-0.71433,336.44932,348.38980,403.24097,0.46245,44.34995,19.33132,38.46580
2025,3200045,Córdoba,Privada,32,31,708.26435,0.86267,518.83109,512.81660,543.90801,0.55925,41.23009,60.50823,56.38153
2025,3200046,CABA,Privada,31,30,407.32721,1.07472,484.79846,497.66121,518.56228,0.38263,50.88551,64.25084,54.21919
2025,3200047,NEA,Privada,32,23,2814.61417,0.48913,392.33558,417.02586,394.27023,0.85066,50.00923,66.15827,68.95827
2025,3200048,CABA,Privada,8,8,234.71377,0.23393,419.77403,436.85743,457.47334,0.63353,112.46923,122.89620,104.35764
2025,3200049,Buenos Aires,Pública,14,12,2041.40310,-1.27493,302.59468,355.07015,307.17557,0.91276,47.55997,66.29759,69.52306
2025,3200050,CABA,Privada,34,34,561.66246,0.54156,465.63235,480.77414,490.52135,0.59140,70.37919,81.12165,77.79517
2025,3200051,Santa Fe,Pública,17,0,1533.65564,,312.24474,329.44135,312.46198,,21.23319,32.33091,32.65757
2025,3200052,CABA,Pública,32,32,457.62617,-0.72593,430.62890,440.77095,457.52266,0.96309,55.39587,78.33947,71.27872
2025,3200053,Córdoba,Pública,32,30,1183.63427,-0.63811,355.23333,388.05062,412.07852,0.98909,63.89931,88.10051,79.80088
2025,3200054,CABA,Privada,34,32,484.42161,-0.24261,386.93107,386.65990,424.59969,0.80390,47.70704,62.65059,64.94351
2025,3200055,NEA,Pública,29,23,2870.29254,-0.95470,285.05944,297.91062,296.76130,1.02186,50.41648,60.46270,53.67807
2025,3200056,CABA,Privada,33,33,453.31873,0.97801,497.00609,504.46235,538.46985,0.47508,48.54813,57.68139,63.91968
2025,3200057,NOA,Pública,23,12,2665.56565,-1.00171,310.73977,337.36274,335.29788,0.72988,32.07217,47.43056,43.66485
2025,3200058,NEA,Privada,15,15,1363.52009,1.14649,511.23756,523.18422,529.88955,0.42075,86.26573,78.97885,94.38237
2025,3200059,CABA,Privada,30,26,642.15988,0.05389,405.97024,409.81854,419.92484,0.77391,52.80695,87.67789,78.13801
2025,3200060,Córdoba,Pública,21,19,449.86406,-0.55738,403.63143,410.99598,430.19854,0.94068,48.83975,79.53599,68.59754
2025,3200061,CABA,Pública,27,25,431.86897,-0.85049,361.73515,379.49430,378.23815,0.79090,44.18970,57.69276,52.84433
2025,3200062,Buenos Aires,Pública,21,12,3027.88747,-0.97157,296.85440,344.20795,315.32987,1.05390,48.36144,64.43661,58.74217
2025,3200063,CABA,Pública,28,24,341.52608,-1.26014,344.57225,359.12264,362.36562,0.72238,61.80316,66.99398,62.73041
2025,3200064,CABA,Pública,33,33,477.10896,-0.84158,387.06425,400.32502,418.89001,1.04790,54.76811,64.01258,67.76370
2025,3200065,Córdoba,Pública,29,26,773.51642,-1.44886,359.81103,377.05938,399.84826,0.63507,59.21925,60.15813,55.98010
2025,3200066,NEA,Pública,16,0,1358.88679,,326.89247,365.34947,335.14583,,29.05777,39.73626,40.55012
2025,3200067,Mendoza,Pública,27,21,361.54610,-1.14361,298.11897,307.35972,321.23389,1.19149,44.98313,50.93606,52.10813
2025,3200068,Buenos Aires,Pública,27,21,2998.80920,-0.56450,333.77522,345.08291,347.44454,0.95121,59.76891,73.88651,74.75639
2025,3200069,CABA,Pública,33,29,506.53001,-0.78349,401.68354,423.92160,430.92827,0.84982,64.77582,75.73379,75.28899
2025,3200070,Córdoba,Pública,26,18,506.08399,-1.37539,305.89116,333.40557,338.78801,0.74439,36.47140,46.72860,44.72104
2025,3200071,Mendoza,Pública,28,24,318.62237,-1.36469,322.10454,338.58854,348.25868,0.88375,61.93390,62.93518,71.63940
2025,3200072,Córdoba,Pública,30,25,765.16603,-1.48113,324.33218,345.42413,359.31882,0.86400,51.55057,60.34509,63.00730
2025,3200073,Buenos Aires,Privada,34,33,3423.93294,-0.68220,410.47444,433.62902,455.91919,0.97411,54.08706,61.88453,68.46902
2025,3200074,Mendoza,Pública,31,22,394.79725,-1.18279,310.23122,305.68878,321.85413,0.86672,39.92518,40.13718,47.17747
2025,3200075,Buenos Aires,Pública,28,28,2745.20991,-1.20135,299.39084,315.66655,342.40194,0.99869,40.55674,48.80483,56.00872
2025,3200076,Buenos Aires,Pública,31,28,3854.35347,-0.49482,368.38163,384.45829,375.17330,0.98755,68.35303,81.80608,81.53818
2025,3200077,CABA,Pública,29,24,394.91441,-0.76697,380.88143,398.73528,417.47731,0.98025,51.16768,72.20073,66.83733
2025,3200078,Córdoba,Privada,15,15,325.76614,-0.35958,387.95447,427.50446,441.50999,1.18264,36.85592,53.16890,47.86368
2025,3200079,Santa Fe,Pública,32,31,2663.74919,-0.13766,452.11540,451.44331,476.36277,1.04921,65.29938,67.62119,71.32279
2025,3200080,Buenos Aires,Pública,16,15,1713.04562,-1.12326,302.76611,340.42679,308.62046,1.07228,44.39929,46.06964,44.23421
2025,3200081,Buenos Aires,Pública,25,22,3249.61693,-1.14074,325.95654,351.00366,341.84598,0.71892,50.03004,78.51203,71.48839
2025,3200082,CABA,Pública,32,28,547.81211,-0.54523,417.35762,428.61327,440.74672,0.88491,62.86843,73.94917,75.87764
2025,3200083,Córdoba,Pública,22,22,453.91588,-0.55031,422.67636,446.28441,445.16687,0.81398,67.97894,76.24239,60.82371
2025,3200084,Cuyo,Pública,33,33,1700.93924,-0.85205,343.73371,372.41945,400.83428,0.76308,61.04380,77.53670,76.76973
2025,3200085,NEA,Pública,30,24,3463.88386,-1.34791,294.10522,315.40657,328.93344,0.92903,36.70895,48.96511,40.86213
2025,3200086,Córdoba,Privada,28,22,608.09680,-0.75013,425.55445,427.45644,465.52782,0.93101,55.05733,69.95329,72.25325
2025,3200087,CABA,Privada,34,33,506.88403,0.07716,434.37652,455.34809,476.31540,0.89311,57.50506,62.78433,63.60051
2025,3200088,Santa Fe,Pública,31,28,3618.04116,-1.35737,292.36397,279.45920,315.81853,0.65155,35.86127,60.56861,62.42365
2025,3200089,NEA,Privada,21,21,1721.79852,-1.44847,324.45648,379.20503,305.16262,0.62601,65.91792,70.51823,77.87390
2025,3200090,Córdoba,Pública,29,25,811.33553,-1.14801,355.70750,378.38221,390.36171,0.79991,69.19325,83.24410,89.61626
2025,3200091,CABA,Privada,32,30,583.18428,-0.22297,364.16700,373.77115,374.79424,0.75424,49.27280,67.90770,61.74918
2025,3200092,Mendoza,Pública,28,26,385.71765,-0.47888,358.68254,364.30938,395.12766,0.86820,43.51864,59.06125,53.85467
2025,3200093,Buenos Aires,Pública,28,18,5417.68524,-0.69111,332.40243,353.06713,364.51439,0.75957,57.34695,77.88618,66.60109
2025,3200094,Buenos Aires,Pública,29,25,2925.14648,-0.98501,337.24022,355.02486,358.23972,0.78181,68.21427,65.32626,68.63912
2025,3200095,Mendoza,Pública,34,34,418.08497,-0.90271,364.61725,377.20584,383.84154,0.94840,58.23471,67.11064,72.94792
2025,3200096,CABA,Privada,10,10,144.16533,-0.17298,445.52046,465.11299,470.73129,0.90884,54.57509,68.10775,59.07184
2025,3200097,NOA,Pública,29,21,4009.27470,-0.68606,326.75354,351.95827,357.31933,1.02052,46.41794,65.03149,61.24982
2025,3200098,NOA,Pública,32,31,3466.83308,-0.68854,355.02344,372.20987,396.21187,0.83122,50.67865,52.65341,54.21730
2025,3200099,Buenos Aires,Pública,18,14,2917.36522,-1.39097,327.16656,366.75001,334.46311,0.84887,56.12931,79.17470,86.29882
2025,3200100,Córdoba,Privada,35,35,756.20578,0.40871,448.66222,481.38927,500.84605,0.64099,47.30972,63.65151,61.55755
2025,3200101,NOA,Privada,35,35,2944.60674,0.11879,417.46902,450.41593,472.62440,0.71335,54.31010,70.97137,62.96394
2025,3200102,Buenos Aires,Pública,27,16,3394.26191,-1.19430,307.81897,343.94285,340.34732,0.77118,43.49550,71.71933,58.25323
2025,3200103,Buenos Aires,Privada,26,23,2952.94234,-0.20690,389.79759,448.26718,386.72031,1.02178,55.48180,60.36962,50.33129
2025,3200104,Mendoza,Privada,25,18,319.00988,0.02427,364.40739,383.34842,393.27606,0.51165,55.15254,67.22287,59.25084
2025,3200105,Buenos Aires,Pública,30,28,2800.64053,-1.25152,391.11798,407.63735,415.52258,0.73779,59.23383,65.38333,65.95516
2025,3200106,Mendoza,Pública,23,20,355.40432,-0.92713,363.74499,382.54728,387.47907,0.74165,48.32570,65.64432,51.31552
2025,3200107,NOA,Pública,31,31,2986.17020,-0.73484,340.09981,336.36359,386.28654,0.78957,41.02580,81.85208,60.68324
2025,3200108,Buenos Aires,Pública,30,27,4610.54870,-0.97334,357.99139,379.39440,376.66835,0.82094,46.45637,55.57881,52.69423
2025,3200109,Mendoza,Pública,30,26,405.36445,-1.10940,323.06901,323.44400,354.60388,0.70307,40.63235,52.61402,48.35553
2025,3200110,NEA,Pública,30,15,2291.33377,-0.98850,285.34430,325.39751,280.83254,0.96882,46.57479,57.33372,45.83297
2025,3200111,Mendoza,Pública,34,31,483.24002,-0.81204,383.27765,388.88748,405.21053,0.69559,56.07992,59.68803,66.35292
2025,3200112,Mendoza,Pública,33,30,296.55402,-1.23392,314.25440,329.18070,334.95883,0.89605,49.98820,62.49205,58.06092
2025,3200113,Buenos Aires,Pública,25,15,3268.22149,-0.62561,406.13318,425.91832,434.64617,0.95461,73.00873,90.92689,77.61055
2025,3200114,CABA,Privada,33,33,474.57000,0.56749,406.08500,431.89029,435.31580,0.65839,57.43468,83.04363,79.83343
2025,3200115,NOA,Pública,21,16,2269.15016,-1.65317,293.62687,306.44853,325.50388,0.83780,41.46253,52.44765,60.89618
2025,3200116,Buenos Aires,Pública,21,20,2269.92196,-1.37106,336.11126,368.82443,359.65015,0.75106,52.50418,55.18810,74.00625
2025,3200117,Córdoba,Pública,34,32,672.09526,0.00713,437.78584,471.19182,481.20199,0.77991,41.02780,64.85078,69.06714
2025,3200118,NEA,Pública,3,3,530.54295,-1.86196,324.37211,343.36331,365.05639,0.74654,28.49626,36.54218,71.42450
2025,3200119,Mendoza,Pública,30,29,379.90209,-0.94876,359.71968,375.86437,393.55494,0.84052,51.00680,64.52761,59.30389
2025,3200120,Córdoba,Pública,33,27,630.09274,-0.97155,322.12166,346.14861,349.22066,1.06836,52.48761,72.83420,73.47211
2025,3200121,Buenos Aires,Pública,26,26,2998.46139,0.44530,486.95357,523.63783,525.02562,0.88203,47.24823,61.64959,52.99745
2025,3200122,Patagonia,Pública,26,22,2012.93289,-1.14474,344.86445,387.18454,381.34339,0.95948,43.92646,61.02470,51.18296
2025,3200123,Santa Fe,Pública,32,24,2810.71887,-0.88941,363.67220,352.07703,379.52890,0.68493,61.28862,63.62768,74.43438
2025,3200124,Buenos Aires,Pública,30,24,2878.74757,-1.12115,310.65988,333.92745,350.92485,0.65331,52.27772,64.13291,65.76478
2025,3200125,Buenos Aires,Privada,34,34,3492.85886,1.28402,498.10296,496.91770,518.06417,0.40578,65.09874,90.97795,91.58969
2025,3200126,Mendoza,Pública,24,21,358.29101,-1.38892,306.91166,319.89038,329.12240,0.70057,47.05664,46.07418,39.85717
2025,3200127,NOA,Pública,9,9,2057.00608,-1.18178,320.86207,327.14730,364.06449,0.96580,46.18618,53.56407,48.80927
2025,3200128,Patagonia,Pública,2,2,1091.82192,-2.36739,399.85358,447.88458,405.61012,0.30348,36.88580,31.80354,109.61291
2025,3200129,Córdoba,Pública,30,29,635.24838,0.17219,521.13433,545.95605,578.76384,0.87177,51.88395,59.58259,51.89615
2025,3200130,Buenos Aires,Pública,13,12,1282.92633,-1.31833,409.77722,414.90092,431.84083,1.07040,64.26718,48.60001,66.96560
2025,3200131,Buenos Aires,Privada,19,0,2661.00726,,391.39179,415.05403,412.95657,,25.30583,42.99574,42.32432
2025,3200132,CABA,Pública,30,29,412.35410,-1.48630,320.76552,310.81117,336.30427,0.79536,48.11729,57.47269,46.22099
2025,3200133,CABA,Privada,32,32,476.94209,-0.40202,425.94431,434.93836,464.57250,0.92827,56.56251,68.39252,66.76463
2025,3200134,Buenos Aires,Pública,24,20,3244.33062,-1.24020,337.65044,371.12698,350.35317,0.93074,52.33577,76.73325,55.18812
2025,3200135,Mendoza,Pública,33,33,411.51285,-0.42275,408.24087,427.73156,434.16360,0.93438,61.95657,76.56727,69.13201
2025,3200136,NOA,Pública,33,33,2187.11746,0.14725,488.82118,487.98192,521.58277,0.88897,50.07535,49.59249,51.72885
2025,3200137,NEA,Pública,35,34,4218.74315,-1.08533,314.48815,339.49497,353.95710,0.73198,44.28592,50.39403,46.09995
2025,3200138,NEA,Pública,8,7,2031.88677,-1.05249,375.17960,410.18409,408.26824,1.15590,34.68684,66.61325,39.24710
2025,3200139,CABA,Privada,34,33,510.77182,0.70125,476.97745,484.81218,499.94789,0.52243,45.96469,58.59480,59.30019
2025,3200140,Buenos Aires,Privada,33,33,4561.87831,-0.06377,450.45661,482.63580,483.35648,0.81583,56.17631,72.79012,57.03762
2025,3200141,Buenos Aires,Privada,26,22,3839.07017,0.17672,437.94484,459.98167,466.43168,0.56217,48.90301,61.28902,62.41467
2025,3200142,CABA,Pública,30,27,439.31022,-0.58313,347.02551,359.54050,372.02527,0.97998,57.06544,72.56877,69.97147
2025,3200143,Córdoba,Privada,35,34,983.52524,-0.03313,427.65856,457.98573,486.73127,0.81344,65.29584,67.78231,63.16856
2025,3200144,NEA,Pública,28,23,3443.36857,-1.34879,263.21409,292.38030,274.86566,0.95135,39.65039,47.77213,42.32843
2025,3200145,NEA,Pública,28,20,2500.27594,-1.02188,282.24620,334.08710,292.92764,0.97679,44.25783,68.08706,63.64285
2025,3200146,CABA,Pública,32,26,787.81714,-1.46469,356.88268,372.11474,385.45995,0.79475,67.29672,80.04441,82.84439
2025,3200147,Mendoza,Privada,23,21,319.94630,-0.16021,362.04054,387.81130,397.36788,0.67327,47.27670,57.61383,59.82095
2025,3200148,Patagonia,Privada,28,25,3825.28436,-0.24800,370.32990,388.48590,394.00078,0.98582,50.01276,58.76410,62.88964
2025,3200149,CABA,Privada,33,31,433.09746,0.41330,431.94069,448.53509,458.69553,0.90255,62.35418,68.72031,70.28933
2025,3200150,Mendoza,Pública,18,12,268.07097,-0.89186,297.20069,328.44217,315.14399,1.11403,54.17169,67.50109,58.15500
2025,3200151,Santa Fe,Pública,28,24,1974.29095,-1.74030,344.97396,341.84863,368.19833,0.66554,54.86901,72.55290,73.48582
2025,3200152,Patagonia,Pública,24,23,3356.92754,-0.68273,372.56496,414.88763,358.45422,0.69326,71.85098,77.46122,86.39608
2025,3200153,Córdoba,Pública,31,28,563.44005,-1.23677,392.72925,409.73771,427.72255,0.73746,55.24141,62.02725,70.29567
2025,3200154,Patagonia,Pública,19,16,3958.63640,-0.55224,429.81523,457.39917,444.79206,1.07763,60.33586,82.21141,85.86850
2025,3200155,Cuyo,Pública,19,19,2069.60864,-1.29341,321.84954,324.58395,376.62636,0.64375,59.82963,67.31165,60.49806
2025,3200156,CABA,Pública,29,27,763.24457,-0.53189,360.29467,385.34292,394.09529,0.89010,66.57735,77.17970,77.87704
2025,3200157,Santa Fe,Pública,31,28,2898.88196,-1.27853,343.19055,352.17440,370.91435,0.97358,51.25418,69.90900,63.32536
2025,3200158,Mendoza,Pública,29,27,286.12702,-0.85762,360.39327,383.30793,414.99549,0.78644,47.00148,57.11825,59.90544
2025,3200159,Mendoza,Privada,31,31,369.34689,0.28411,430.30576,441.03737,458.93374,0.84293,56.96633,57.39223,56.75278
2025,3200160,Buenos Aires,Pública,29,27,3348.92769,-1.50379,329.45042,330.50231,361.46391,0.63734,52.10215,67.21680,64.34530
2025,3200161,Córdoba,Privada,11,10,258.63692,-0.79281,401.60590,415.72313,431.12692,0.69917,53.34871,41.11395,50.61184
2025,3200162,CABA,Privada,32,32,430.85727,0.06607,441.69678,455.81791,472.37298,0.76557,53.46484,60.49998,67.69209
2025,3200163,Mendoza,Pública,32,32,388.54983,-0.06377,436.84491,474.64535,483.62186,1.02018,47.20462,67.15972,55.11065
2025,3200164,Mendoza,Pública,31,31,397.82701,-1.06726,367.44366,355.35275,389.22295,0.85444,48.24192,57.51523,52.39885
2025,3200165,CABA,Pública,32,32,543.46586,0.54830,519.71536,533.70880,564.02156,0.77004,47.79134,56.77645,54.85444
2025,3200166,Mendoza,Pública,32,30,478.93671,-1.26982,336.04086,349.75883,363.53230,0.79394,50.49298,75.22796,55.06249
2025,3200167,Córdoba,Pública,30,28,636.55888,-1.12813,351.59341,373.73130,390.79348,0.63524,51.88539,69.72632,69.76347
2025,3200168,Córdoba,Privada,32,32,674.35845,0.15411,455.06526,482.93411,506.72825,0.69517,54.09561,66.32668,76.49947
2025,3200169,Córdoba,Pública,30,29,819.22351,-0.91556,374.59840,380.82846,417.86724,0.85397,50.44560,60.20765,57.37227
2025,3200170,NEA,Privada,22,11,2280.13978,0.55916,379.77319,439.87424,372.15370,0.46435,38.09863,49.75926,51.56828
2025,3200171,CABA,Pública,28,28,523.25172,-1.04968,352.24869,369.75493,385.12011,0.80643,45.77915,46.21085,45.90383
2025,3200172,CABA,Pública,26,22,491.59902,-0.68813,387.98718,405.74126,415.34080,0.75264,48.12204,56.82013,60.10251
2025,3200173,CABA,Privada,23,22,342.44208,0.43172,431.27541,448.24049,461.22597,0.78377,64.21174,70.05745,67.61853
2025,3200174,Santa Fe,Privada,34,33,2836.64482,0.05829,444.14559,475.54460,477.20305,0.73035,54.70859,66.38836,75.07151
2025,3200175,Buenos Aires,Pública,17,16,1352.82522,-0.82970,321.96122,334.94735,348.85743,0.87157,44.25638,65.67085,60.86543
2025,3200176,Córdoba,Pública,35,33,894.13574,-0.45616,419.71633,446.50963,453.95389,0.76431,61.18289,69.20579,61.47338
2025,3200177,NOA,Privada,31,31,3178.98001,-0.46785,399.75315,425.41082,456.04549,0.92575,53.16824,75.69289,70.80670
2025,3200178,CABA,Privada,29,29,493.59827,0.70713,524.80142,525.76623,554.96911,0.50393,57.32550,61.80740,50.96019
2025,3200179,Mendoza,Pública,29,28,398.02705,-0.90977,369.67946,391.21328,420.32836,1.15940,64.39078,61.13914,65.80500
2025,3200180,Mendoza,Pública,31,26,305.86326,-0.83885,366.55876,386.12159,385.75019,0.90751,47.24168,57.81276,61.89310
2025,3200181,CABA,Privada,33,32,454.36052,-0.62362,411.80165,418.98872,426.16181,0.82372,59.18441,68.79254,75.60790
2025,3200182,Buenos Aires,Pública,25,8,3715.30982,-1.82678,362.00192,380.78907,376.65776,0.67156,39.73279,49.71436,52.94375
2025,3200183,NEA,Privada,29,20,1972.08913,-0.17345,353.03302,370.25747,362.06346,0.77578,50.50823,57.98013,55.63350
2025,3200184,Santa Fe,Pública,32,31,2308.25837,-0.73804,365.89849,360.97396,394.39236,1.12041,49.71943,66.29567,60.45406
2025,3200185,Buenos Aires,Pública,30,26,3167.39762,-1.08446,401.12882,412.71618,428.90954,0.95204,65.79990,73.61332,71.28962
2025,3200186,Córdoba,Privada,35,35,706.47548,0.23556,453.39346,485.30406,501.70957,0.78534,55.26004,67.17361,58.01944
2025,3200187,Mendoza,Pública,26,24,360.48081,-0.68124,345.35402,367.53963,384.28895,0.66562,47.66285,61.18488,61.71207
2025,3200188,Córdoba,Privada,34,33,811.15552,-0.46795,416.74561,439.32312,462.87696,0.65936,62.23600,69.03902,64.42845
2025,3200189,NEA,Pública,22,19,2838.62800,-0.74497,325.54487,337.20928,359.37166,0.97242,43.84533,79.64918,66.11304
2025,3200190,CABA,Privada,35,33,481.20097,0.93172,460.19475,452.38532,460.29466,0.46542,57.02045,81.17806,72.11523
2025,3200191,NEA,Pública,27,16,2977.91193,-0.78202,306.47220,319.15425,325.73408,0.83229,48.16620,75.95837,56.06051
2025,3200192,CABA,Privada,35,35,622.59065,0.70792,482.85816,498.39551,514.52436,0.58794,56.90752,64.59088,66.44491
2025,3200193,Córdoba,Pública,32,31,755.42421,-0.89385,346.81060,377.16866,383.91403,0.90974,44.69020,59.41128,61.39668
2025,3200194,Buenos Aires,Pública,22,20,1830.73393,-1.13383,331.84064,356.54671,367.95329,0.78900,40.48848,51.13098,47.20409
2025,3200195,Mendoza,Pública,6,4,379.36800,-1.57810,338.45937,329.90555,351.52681,0.68673,57.76492,67.64437,61.78412
2025,3200196,NEA,Pública,26,25,4645.60647,-0.71982,300.69602,330.27134,312.30499,0.85139,52.05321,59.06242,58.86349
2025,3200197,NEA,Pública,2,2,689.95432,-2.17570,423.40916,441.84907,425.41101,0.84725,31.20866,33.28892,77.75842
2025,3200198,Córdoba,Pública,22,20,559.77597,-0.98529,362.52467,382.80621,394.28826,0.62544,56.66871,71.79283,66.64981
2025,3200199,Mendoza,Pública,28,25,319.31233,-0.89515,376.15911,405.14145,402.00708,0.89422,67.39464,78.48937,75.86162
2025,3200200,Córdoba,Privada,33,32,857.12959,0.04575,418.75595,453.29495,477.28845,0.80210,60.13796,61.82737,51.14755
2025,3200201,Cuyo,Pública,32,26,3459.76454,-0.85360,343.59783,358.23751,402.22075,0.80066,42.48880,55.66871,56.22636
2025,3200202,Buenos Aires,Pública,26,2,3210.30023,-0.53441,356.60464,405.41052,356.24837,1.87986,43.72929,56.93382,59.92777
2025,3200203,Mendoza,Privada,28,23,279.75638,0.67825,392.98946,378.89268,413.99253,0.98761,57.78384,63.19155,61.31055
2025,3200204,CABA,Pública,24,17,369.08158,-1.23043,360.27429,372.68506,386.32373,0.81086,53.82575,55.84414,55.89797
2025,3200205,Mendoza,Pública,25,16,331.02306,-1.48367,316.06367,325.03451,345.26363,0.52409,39.18996,56.16522,43.15734
